,content,label
1659,"원피스는 역쉬 쵝오!!!!단, 대장급이라더니 키자루 한테 너무 딸리더라;;...",1
2269,남주가 택시에서 몸 홱 돌리면서 대신 죽을 시 진짜 펑펑 울었다...,1
745,"선택받은 아이들과 함께 자란 나이 인지라 많이 컸다는 이야기를 들었을때 저한테 하는말 같아 너무 가슴이 벅차고 눈물이 났습니다.. 우리 모두 그 시대에 선택받은 아이들이였고, 디지몬과 계속 함께 할것입니다ㅠㅠ 그니까 아구몬, 가부몬 돌려놔요ㅠㅠ 엉엉엉ㅠㅠ",1
1545,썩 괜찮았던 영,0
524,"유능제강임.군대가 강하면 멸하고,나무가 강하면 꺾인다고 하지않음?주제도모르고자존심충만해서막뎀비는쥔공도문제지만,결말에서보듯완장찬이들도상당기간누적된분노에너지가폭발하면언젠간털리게되있음.겁주어길들이기는일시적효과만줄뿐본능적으로끓어오르는감정을억제할수는없다.",1
2987,포스터를 너무 못만들었다..,0
1574,"재난영화 중 가장 많이 본 영화..DVD가 아주 닳고 닳도록..스릴,흥미 모두 굿~~",0
359,상당히 현실성있고 중간중간 코믹요소도 좋았다. 리얼한 3류 양아치들의 애환을 잘 그려냈다.,0
2182,마지막에 동생이 죽은줄 알고 이진태는 북한군의 앞잡이가 되어서 우리 남한군과 싸울때 싸우고있는 병사가 동생인걸 못알아보고 죽이려다가 도중에 진짜동생인걸 알아차리고 동생이 북한군에 의해 도망갈때 지켜주려고 북한군인 상태인데 망설임없이 북한군을 향해 총을 쏘는장면이 너무 울컥했습니다. 이진태는 언제나 가족을 해 싸웠습니다... 영화가 실제 당시에 있을법한 얘기라 너무 슬펐습니다... 우리나라를 지켜주신 참전용사분들 모두 감사드립니다.,1
755,이거 한때 흑인들에게 비난을 받은적이 있었죠.,0
1032,평점 올려야 겠다.. 볼만하구만..,0
2351,이거 정말 잘만든 영화인데... 대체 왜 이래,0
1205,"정체된 집단에서 그들만의 언어로 사고하고 의사소통 하는 것이 얼마나 위험한 것인지. 결국 그러다가 부조리를 부조리라고 느끼게 되지 못하게 되어버리고, 스스로에게 정당성을 부여한다. 내가 저 해병이라면 나는 과연 거절할 수 있었을까?",1
1007,매우재미있게밨어요 너무일직끝나서 아쉬워요,0
2579,제가 좋아하는영화중 진짜찐짜좋아하는영화... :),0
3097,"얼마나 눈빛이 두 진실돼서 잊혀지기가 않음 사랑하는 여자 위해서 전부를 주고 그렇게 빛나게 된 앨리를 흐뭇하게 보임 보다가 자신이 민폐인 바라만 같아 사라지는게 너무 슬픔 두 번 보는거 강추 너무 번째 보면 잭 인생이 잭 비극이었는지, 또 그만큼 앨리를 사랑하면서 얼마나 행복해했는지 것 오에스티도 완벽",1
1150,신의한수 보고 진 찾아봣는데 정우성 리즈시절 개잘생겻다....,0
85,"벌써 몇번째 보는건지,, 볼때마다 느껴지는게 참 몸매와 놀랬고 다음에는 사랑에 빠지는 그들의 표정이 보였고 또 다음에는 이별에 과정이 보였고..,상우의 모습이 보였고.... 오늘은 은수의 모습이 보였다. . 깡이 부럽다.. 마지막 어떤 마음으로 연락했을지 궁금하다..",1
2001,"휴,,검색 볼뻔했다 안해봤으면",0
3061,"앤디와 우디의 헤어짐을 이보다 공감가게, 울컥하게, 감동적이게 표현할수없다 토이스토리는 전편 걸작",1
1142,"영화관서 참 오래전에 봤던 영화,,, 기다렸다는..",0
81,"사람의 존재가 가볍다가도 무거운 이유... 최민식씨가 마지막에 감방에 안들어 가겠다 하는 것도, 자기비하만 하던 호구가 아닌 한사람의 사람으로 살아가게 해준 그녀의 마음을 위해였겠지요.. 눈물나네요..",1
1062,비아랑 몽글몽글해지는 장면에서 왈칵...오랜만에 가슴 할머니 영화였다...,1
1690,당구대 앞에서 알파치노의 눈빛연기를 잊을수가 없어,0
2204,결말빼고는 남자들 아드레날린팍팍!! 강추임,1
54,재밋는데 뭔가 2% 부족한느낌..한석규 연기는 정말 최고인 듯그리고 연기도 못하는 이상한 아이돌들 안나와서 볼만한거 같아요근데 갑자기 나타난 윤소희? 연기 너무 거지같아서 1점 깎음 ㅜㅜ 너무이상함.. 드라마의 오점..,0
329,반전이있네요 ㅠㅠ 감동,1
473,너무재미있네요 여얼자,0
1355,최고 최고 신하균 정말 멋진 연기... 안드메다 왕자... 죽인다 정말..,0
1442,펑펑 울었다. 엉엉 ㅜ.ㅜ 꺽꺽 소리내면서 울었다.... 울었다.,0
2896,기대는 안했는데 가족이란? 매력적인 하는 생각나게 영화입니다.,0
2898,의리에 싸나이는 의리에 죽는다! 살고 거짓말을 않는다!,1
590,최고의 액션. 스토리나 연출은 좀 아쉬움.,0
2136,모두고생많으셨어요~~~당신들이 드라마...정말감동?입니다.김상중선생님눈빛!어떻게말보다눈빛이말을하는지 그자리에있었기에작품이나오는겁니다.초반에무서워서드라마보면서도놀랐었는데...해피앤딩이라더 후련한것같네요~~~!모두고생하셨습니다.드라마잘봤습니다.,1
502,...잔잔해서 더욱 슬픈,0
700,아 고백만큼은 안되지만 좋다,1
335,"두 형제가 겪는 일상에서의 고독과 좌절감을 그린 작품.. 정지된 카메라로 두 남자의 일상을 훔쳐보는 듯한 느낌을 주는데, 주로 롱샷으로 된 화면과 롱테이크기법으로 현대인이 겪는 고독과 소외감을 제대로 살리고 있다. 라스트씬의 롱테이크는 특히 압권..",1
2884,^.^ 간만에 사로잡은 화,0
1890,오랜만에 본 명작. 극중 프랭크가 2주만에 공부해서 변호사에 합격하였다는걸로 보아서 사기를 안쳤어도 잘먹고잘살았을것같은 천재이야기임 될놈될,1
2225,드래곤길들이기와 함께 내가 정말 감명깊게 본 애니,0
2114,마지막에 닐이 자살할 않은 깨어있던 죽음에 감각이 함께 죽었다. 모든 외면하는 친구들 속에서 유일하게 깨어있는 찰리. 끝까지 싸인을 하지 때 건 오래 기억에 남아 있을 것 같다.,1
174,내겐 절대 잊혀지지 않을 영화.,0
1735,봤는데 생각보다 재밌었음ㅋ,0
254,엔하위키 보다가 뭔가해서 다운받아봄.. 굿,0
2626,귀엽게 아기자기하고 잘만든 스포츠코미디.여자들 야구 잘하네,0
839,엄마의 죽음만이 슬플뿐치매할매 빼고 가족들 전부 쓰레기그렇게 관심이 없나 같이 사는데알고나서도 변함 없더라역시 사람은 쉽게 안변해쓰레기 같은 것들,1
1865,영화끝날때쯤 이 모든게 그냥 정신질환자의 상상인줄 알았는데 그게아니었고 트루였다니.. 재밌다,1
2289,다자빠뜨려! 이 웃긴대사를 슬프게 가장 만드는 연기력수애 에게 빠질껏만 같다!!,1
1818,ㅇㅋㅇㅋ,0
3094,"on! best! Come sihoo,your",1
578,여자 배우인 두 다큐감독하고 주인공(친구)사이가 찍어낸 살인영화,1
935,40년전 영화인데 지금 봐도 개 쩌네 특히나 후반부 액션씬 쩐다 야외에서 소룡이 성님 사자후 시전하면서 영화 배경사운드도 절정이고 굿굿,1
1922,넘치는 잔잔한 위트와 감동,0
2786,전후 황폐해진 베를린. 인간다운 삶의 조건이 상실된 거리에 어린 영혼이 내던져진다.,1
2003,"휴,,검색 안해봤으면 볼뻔했다",0
2719,미친....반전개쩐다..,1
1291,영화보는중에호킹에대해서검색해보는데제인은불륜..이란사실에 1차충격그래도그렇게헌신적인사람도없겠지만중간부분에간호사?가학대를했다는걸알고2차충격. 호킹의삶은정말호락호락하지않았구나안쓰러움과동시에존경심까지느껴졌다,1
2150,"정말 잊을 수 없는 영화! 중학교때 담임선생님과 반아이들이가같이 봤어요, 그 이후로도 가끔씩 생각나는데 마음이 따뜻해지는 영화입니다.",0
1279,"재밌다. 손오공~~~맹도견들처럼 본능을 억제하고 서역 먼길 견마잡이로 나선 손오공의 뒷모습이 한편으론 금 쓸쓸해보이기도 하지만... 동행하는 친구들도 있고, 암튼 결론은 유쾌하고 재밌다는 거.",1
1974,소시민 남녀의 평범한 일상을 재밌게 그려낸 명작.젊은 날 원룸에서 살 때가 생각나네요. ^^,0
704,개인차이지만 난 너무 재미있게 잘봤다. 송강호 작품중 유일하게 감성적인 작품인듯.. 먹먹하면서도 아름답게 잘표현한것같다. 송강호와 신세경 관계가 점점 깊이푸르게 물드는것만 같은 느낌.,1
2446,"팜므파탈, 반전, 차 추격씬.. 원초적 본능이 이 영화에서 영향 받은 듯.",1
3058,이 이 영화의 진정한 시작은 후반부 일기장을 읽으면서 시작된다고 해도 과언이 아닌 것 같다.,1
1437,엄마랑 싸우고 혼자서 영화보러 갔는데 날 위로해주는 영화인줄… 크루엘라가 크루엘라친엄마같은 날 낳은 엄마에게 신 복수해주는 느낌이었음 엄마가 엄마라고 다 착한것도 아니고 충분히 크루엘라같이 원수같은 관계도 있는건데.. 그런 비틀어짐을 보는것도 위안이 되었네요 크루엘라는 똑똑한데 착한거같아요개도 안죽이고 나쁘고 극이기주의자 같은 사이코의 나쁜면을 사람들에게 다 드러내고 벌받게 하고 자신의 자리를 찾아가게 된거잖아요,1
1016,"기독교인은 반성해야하며, 진정한 한국교회는 이래야 한다는것을 보여주는 영화.",0
2930,액션영화면서도 귀수와 첫사랑의 설레임이 그대로 느껴지는 이쁜영화네요,0
110,언뜻 피해자인 유대인 여자 스파이가 활약하는 반전 테마를 다룬 진 영화 진 같지만 실은 전쟁의 참혹함 뿐만 아니라 사람들 마음속에 반드시 존재하는 지옥을 보여주는 영화... 폴 반호겐 감독 진짜 대단하심,1
931,와 사 하나하나 잘새겨들었습니다.,0
820,MJ FOREVER 사랑해요~,0
2141,드라마...정말감동?입니다.김상중선생님눈빛!어떻게말보다눈빛이말을하는지 모두고생많으셨어요~~~당신들이 그자리에있었기에작품이나오는겁니다.초반에무서워서드라마보면서도놀랐었는데...해피앤딩이라더 후련한것같네요~~~!모두고생하셨습니다.드라마잘봤습니다.,1
1636,"너무 오랜만에 가슴아프고 슬픈영화에요, 연출도 넘 좋고 다시 또 보게되는 영화,펑펑울만큼 슬픈영화 보고싶을때가 있는데 그땐 이 영화를 다시 봐야할것같아요병원에서 정화가 철민이 안마해주는장면이 장 가슴아프네요 ㅠ ㅠ",1
1685,나두 벤자민...^^^^^^*,0
2059,간만감동~~ 다섯개,0
1248,남자가 마지막으로 여자에게 말하지 못했던 속마음을 전하는 부분이 너무 인상깊었고 내가 본 영화 중 최고의 로맨스영화다,1
1779,마지막에 에미 로섬이 마놀로 구두신고 노래부를땐 정말 폭풍 감동 ㅠ.ㅠ 엔딩곡 너무 좋네여~!!,1
1537,잔잔한 웃음이 절로 지어지게 만드네요ㅎㅎ카츠와 코이츠의 케미 폭발ㅋㅋ 완전 강추합니다!!,0
474,의리 의리 의리 !!!!,0
2421,봤는데 명작입니다.ㅠ_ㅠ 우연히 정말정말정말 정말 빠져들었어요!,0
1894,상당히 기대하면서 보러 내 기대를 아득히 뛰어넘는,0
2659,감동 ㅜㅠ,0
1925,마지막 그 한마디의 북받침이란...,1
2976,뒤늦게 궁금해요. 재미있네요. 용의자 2는 안만드세요. 아이 인신매매 당한거 찾으러간다음 시리즈가 봤는데,1
2660,"후반부로 갈수록 굳이 누나가 죽어야 했을까 싶은스토리 전개안 죽이는 방향도 감동적이고, 유쾌하지 않았을까 싶다",1
1131,내 인생 최고의 드라마. 이런 소재가 나온 너무 감동이고 더웠던 여름 시원하게 보냈다. 배우들의 열연이 돋보여 돌려보게 각시탈!,0
389,깔끔하고 절제된 감정. 좋은 영화,0
1172,너무너무너무너무너무좋다,0
2910,정말 멋진 영화. 뭐 하나 안타까운 부분이 없어요..,0
2636,쵝오,0
2265,묘하게 인상 깊은 영화.. 요즘엔 이런 명작 소설 기운 나는 시나리오가 드문 것 같다.,0
1930,영 마지막 장면에서 애잔한 슬픔과 감동이 밀려오네요.,1
1793,김강우 드라마 해운대연인들 난 마지막회까지 본방사수해서 봤는데 나름 저한테 완전재밌엇음 못보신분들 올레티비 로 다시보세요 김강우 캐릭터 호감가는 귀여운 캐릭터 ㅎ[나 이런감정처음이야] 명대사 김강우대사,1
31,박력넘치는 스턴트 평작이다! 액션,0
2161,"제레미 남자배우 아이언스 인줄알았음..노숙자가 단숨에 집도마련하고,미국이좆쿠나",1
2212,3시간짜리라 보기를 미뤘던 내가 바보같다는 생각을 하게 됐다. 영화가 끝나고 나니 뭐라 말할 수 없는 수 감정에 휩싸이게 됐다. 사람이 수 만난지 며칠만에 저런 사랑을 할 수 있다는 수 것에 놀라울 따름이다. 한 장면도 놓칠 수 없이 모든 장면이 명장면이다. 잭과 로즈가 끝까지 함께 했더라면 좋았겠지만 그렇지 않았기에 더욱 기억에 남는 영화가 될 것 같다.,1
2581,애니로 안보고 영화로만 처음봣는데 나는 진짜재밋게 봣는데 특히마지막전투씬,1
883,조승우 배우님은 어느 영화에서 어느 배역을 맡으셔도 다 잘 어울리시네요... 아이에게는 장애가 있어요 그 장면에서 폭풍오열했네요..,1
2767,이 가슴 먹먹함은 뭘까? 진정한 사랑은 그사람을 위하는건지? 그게 진짜 사랑인가? 좋은음악과 함께 끝나도 여운이 남는영화,1
611,마지막에 플래시가 “make your own past.” 할 때 솔직히 조금 울었다...,1
3013,설명할순없지만묘하게공감되고슬퍼지던영화..,0
623,와... 12년간 이어져온 인피니티 사가의 끝을 맺는 멋진 영화다... 솔직히 아이언맨 죽는거 보고 안우는사람 없을거임,1
2948,반전이 더 있을것만 같았지만.. 결국은...^^;,1
392,대단한작품 명작이죠~,0
1798,<나이트 플라이트>에 이어 두번째다. 장르가 로맨스에서 공포로 바뀌는 영화가.,1
1438,엄마랑 싸우고 혼자서 영화보러 갔는데 날 위로해주는 영화인줄… 크루엘라가 크루엘라친엄마같은 날 낳은 엄마에게 대 복수해주는 느낌이었음 엄마가 엄마라고 다 착한것도 아니고 충분히 크루엘라같이 원수같은 관계도 있는건데.. 그런 비틀어짐을 보는것도 위안이 되었네요 크루엘라는 똑똑한데 착한거같아요개도 안죽이고 나쁘고 극이기주의자 같은 사이코의 나쁜면을 사람들에게 다 드러내고 벌받게 하고 자신의 자리를 찾아가게 된거잖아요,1
